,Unnamed: 0,eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1,natlty1_txt,gname,guncertain1,individual,weaptype1,weaptype1_txt,nkill,property,ishostkid,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,date
71,49209,199111240009,1991,11,24,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,93.0,Terrorist,Gama't Al-Islamiya Group,60.0,Egypt,Muslim Brotherhood,0.0,0,5,Firearms,1.0,1,0.0,PGIS,0,1,0,1,1991-11-24
72,49573,199112250008,1991,12,25,0,60,Egypt,10,Middle East & North Africa,Damietta,Damietta,31.417539,31.814443,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Islamist extremists,0.0,0,5,Firearms,3.0,1,0.0,PGIS,-9,-9,0,-9,1991-12-25
73,49624,199112300002,1991,12,30,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,-9.0,0.0,1,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,Liquor Store,60.0,Egypt,Muslim Militants,0.0,0,6,Explosives,0.0,1,0.0,PGIS,-9,-9,0,-9,1991-12-30
74,50342,199202290007,1992,2,29,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,unit,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-02-29
75,50371,199203030002,1992,3,3,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.311707,30.838812,1.0,0,1,1,1,-9.0,0.0,1,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Major Ahmed Alaaeddin,60.0,Egypt,Muslim Fundamentalists,0.0,0,5,Firearms,1.0,0,0.0,PGIS,-9,-9,0,-9,1992-03-03
76,50484,199203110016,1992,3,11,0,60,Egypt,10,Middle East & North Africa,Unknown,Unknown,0.0,0.0,5.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,15,Religious Figures/Institutions,86.0,Place of Worship,group of members,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,3.0,1,0.0,PGIS,-9,-9,0,-9,1992-03-11
77,50828,199203300011,1992,3,30,0,60,Egypt,10,Middle East & North Africa,Qena,Qena,26.17,32.727222,1.0,0,1,1,1,-9.0,0.0,1,0,7,Facility/Infrastructure Attack,1,Business,11.0,Entertainment/Cultural/Stadium/Casino,Theater,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-03-30
78,50904,199204030005,1992,4,3,0,60,Egypt,10,Middle East & North Africa,Beni Suef,Beni Suef,29.074371000000003,31.098497,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,3.0,1,0.0,PGIS,-9,-9,0,-9,1992-04-03
79,51056,199204150001,1992,4,15,0,60,Egypt,10,Middle East & North Africa,Unknown,Unknown,0.0,0.0,5.0,0,1,1,1,-9.0,0.0,0,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Captain Mahmud Ismail Hasan,60.0,Egypt,Muslim Fundamentalists,0.0,0,5,Firearms,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-04-15
80,51164,199204270001,1992,4,27,0,60,Egypt,10,Middle East & North Africa,Qena,Qena,26.17,32.727222,1.0,1,1,1,1,-9.0,0.0,1,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Officer Mokhtar Ahmed Dawoud,60.0,Egypt,"Militant Islamic Group, name not stated",0.0,0,5,Firearms,1.0,0,0.0,PGIS,-9,-9,0,-9,1992-04-27
81,51236,199205010010,1992,5,1,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Islamist extremists,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-05-01
82,51268,199205050001,1992,5,5,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,0.0,0.0,0,0,1,Assassination,2,Government (General),14.0,Judge/Attorney/Court,Prosecutors in Court,60.0,Egypt,Muslim Fundamentalists,0.0,0,5,Firearms,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-05-05
83,51516,199205190014,1992,5,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),patrol,60.0,Egypt,Muslim extremists,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-05-19
84,51705,199206020010,1992,6,2,0,60,Egypt,10,Middle East & North Africa,Asyut,Unknown,27.250379,31.125214,4.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Islamist extremists,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-02
85,51720,199206030010,1992,6,3,0,60,Egypt,10,Middle East & North Africa,Al Sharqia,Baabda al-sharquia,27.182778000000003,31.182778000000003,2.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-03
86,51764,199206080001,1992,6,8,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,1,Assassination,10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,Writer Farag Foda,60.0,Egypt,Egyptian Islamic Jihad (Al-Jihad),0.0,0,13,Unknown,1.0,0,0.0,PGIS,0,1,0,1,1992-06-08
87,51807,199206120011,1992,6,12,0,60,Egypt,10,Middle East & North Africa,Sohag,Sohag,26.55,31.7,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,unit,60.0,Egypt,Muslim Demonstrators,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-12
88,51878,199206190002,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
89,51879,199206190003,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
90,51880,199206190004,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
91,51881,199206190005,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
92,51882,199206190006,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
93,51883,199206190007,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
94,51884,199206190008,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
95,51885,199206190009,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
96,51886,199206190010,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
97,51887,199206190011,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
98,51888,199206190012,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
99,51889,199206190013,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
100,51890,199206190014,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
101,51891,199206190015,1992,6,19,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,1,1,1,1,-9.0,1.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,69.0,Religion Identified,Christian Residence,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-19
102,51897,199206200005,1992,6,20,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",station,60.0,Egypt,Muslim Fundamentalists,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-20
103,51898,199206200006,1992,6,20,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,1.0,1,0,2,Armed Assault,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Fundamentalists,0.0,0,5,Firearms,2.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-20
104,51899,199206200007,1992,6,20,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,1.0,1,0,2,Armed Assault,1,Business,7.0,Retail/Grocery/Bakery,Christian Shop,60.0,Egypt,Muslim Fundamentalists,0.0,0,5,Firearms,2.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-20
105,51933,199206240007,1992,6,24,0,60,Egypt,10,Middle East & North Africa,Luxor,Luxor,25.71468,32.717499,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86.0,Place of Worship,Pharonic Temple,60.0,Egypt,Muslim Militants,0.0,0,6,Explosives,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-06-24
106,51997,199207020001,1992,7,2,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,0,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,2 Police Guarding a Church,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-07-02
107,52044,199207060002,1992,7,6,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,-9.0,0.0,0,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,"Brigadier Mohammed Awad, Warden of Torah Prison",60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-07-06
108,52100,199207090010,1992,7,9,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-07-09
109,52163,199207150004,1992,7,15,0,60,Egypt,10,Middle East & North Africa,Luxor,Luxor,25.71468,32.717499,1.0,0,1,1,1,-9.0,0.0,0,0,2,Armed Assault,18,Tourists,96.0,Tour Bus/Van,Tourist Bus,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-07-15
110,52306,199207250001,1992,7,25,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,0.0,0.0,0,0,1,Assassination,15,Religious Figures/Institutions,86.0,Place of Worship,Guard at church,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-07-25
111,52311,199207250007,1992,7,25,0,60,Egypt,10,Middle East & North Africa,Damietta,Damietta,31.419444,31.815,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,8,Educational Institution,0.0,Not available,Religious festival,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-07-25
112,52326,199207270002,1992,7,27,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.311707,30.838812,1.0,0,1,1,1,0.0,0.0,0,0,1,Assassination,2,Government (General),18.0,"Government Personnel (excluding police, military)",Town Official,60.0,Egypt,Muslim extremists,0.0,0,9,Melee,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-07-27
113,52331,199207270007,1992,7,27,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,76.0,House/Apartment/Residence,rest house,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,3.0,1,0.0,PGIS,-9,-9,0,-9,1992-07-27
114,52400,199208020008,1992,8,2,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,unit,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,2.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-02
115,52510,199208090014,1992,8,9,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-09
116,52511,199208090015,1992,8,9,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Camp,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-09
117,52534,199208110012,1992,8,11,0,60,Egypt,10,Middle East & North Africa,Beheira,Idku,31.305556,30.299167,1.0,0,1,1,1,-9.0,0.0,1,0,7,Facility/Infrastructure Attack,3,Police,22.0,"Police Building (headquarters, station, school)",Station,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-11
118,52562,199208150001,1992,8,15,0,60,Egypt,10,Middle East & North Africa,Asyut,Al-Qusiya,27.440416,30.817812,1.0,0,1,1,1,-9.0,0.0,1,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Plain clothes Policeman Hilal Ali Ibrahim,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,1.0,0,0.0,PGIS,-9,-9,0,-9,1992-08-15
119,52604,199208180001,1992,8,18,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,-9.0,0.0,0,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Policeman Gamal Saadiq,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,0,0.0,PGIS,-9,-9,0,-9,1992-08-18
120,52645,199208210002,1992,8,21,0,60,Egypt,10,Middle East & North Africa,Qena,Unknown,26.05133,32.220007,4.0,1,1,1,1,-9.0,0.0,1,0,2,Armed Assault,18,Tourists,96.0,Tour Bus/Van,Tourist Bus carrying French Tourists,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-21
121,52657,199208220005,1992,8,22,0,60,Egypt,10,Middle East & North Africa,New Valley,Manshiet Khashaba,27.35,30.790278000000004,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-22
122,52677,199208230010,1992,8,23,0,60,Egypt,10,Middle East & North Africa,Asyut,Manqabad,27.201389,31.106111,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,7.0,1,0.0,PGIS,-9,-9,0,-9,1992-08-23
123,52823,199209040010,1992,9,4,0,60,Egypt,10,Middle East & North Africa,Asyut,Unknown,27.250379,31.125214,4.0,1,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",station,60.0,Egypt,Muslim Militants,0.0,0,6,Explosives,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-09-04
124,52888,199209070002,1992,9,7,0,60,Egypt,10,Middle East & North Africa,Port Said,Port Said,31.265259000000004,32.301728999999995,1.0,0,1,1,1,0.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Video Store,60.0,Egypt,Forbid the Evil Group (Muslim Extremists),0.0,0,8,Incendiary,0.0,1,0.0,PGIS,0,0,0,0,1992-09-07
125,52889,199209070003,1992,9,7,0,60,Egypt,10,Middle East & North Africa,Shamal Sina' (Governorate),Port Said,31.265259000000004,32.301728999999995,1.0,0,1,1,1,0.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Video Store,60.0,Egypt,Forbid the Evil Group (Muslim Extremists),0.0,0,8,Incendiary,0.0,1,0.0,PGIS,0,0,0,0,1992-09-07
126,52890,199209070004,1992,9,7,0,60,Egypt,10,Middle East & North Africa,Port Said,Port Said,31.265259000000004,32.301728999999995,1.0,0,1,1,1,0.0,1.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,Video Store,60.0,Egypt,Forbid the Evil Group (Muslim Extremists),0.0,0,8,Incendiary,0.0,1,0.0,PGIS,0,0,0,0,1992-09-07
127,52964,199209110009,1992,9,11,0,60,Egypt,10,Middle East & North Africa,Minya,Kodiet-Mubarak,27.616667,30.766667,2.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,1,Business,6.0,Medical/Pharmaceutical,Ambulance,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-09-11
128,52965,199209110010,1992,9,11,0,60,Egypt,10,Middle East & North Africa,Minya,Kodiet-Mubarak,27.616667,30.766667,2.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police rest house,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-09-11
129,52966,199209110011,1992,9,11,0,60,Egypt,10,Middle East & North Africa,Minya,Kodiet-Mubarak,27.616667,30.766667,2.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Vehicle,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-09-11
130,53187,199209280001,1992,9,28,0,60,Egypt,10,Middle East & North Africa,Asyut,Balut,27.373611,30.841667,1.0,0,1,1,1,-9.0,0.0,1,0,1,Assassination,3,Police,23.0,Police Patrol (including vehicles and convoys),Patrol,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,1.0,0,0.0,PGIS,-9,-9,0,-9,1992-09-28
131,53226,199210010001,1992,10,1,0,60,Egypt,10,Middle East & North Africa,Minya,Mawas,27.641389,30.849444,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,11,Maritime,58.0,Commercial Maritime,cruising vessel nile elite,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-10-01
132,53290,199210060013,1992,10,6,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,3,Police,25.0,Police Security Forces/Officers,Unit Deployed on Bridge Near Dayrut Railway Station,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,6,Explosives,4.0,1,0.0,PGIS,0,1,0,1,1992-10-06
133,53464,199210150003,1992,10,15,0,60,Egypt,10,Middle East & North Africa,Asyut,Tima,26.908611,31.432778000000003,1.0,0,1,1,1,-9.0,0.0,1,0,7,Facility/Infrastructure Attack,1,Business,7.0,Retail/Grocery/Bakery,christian shops,60.0,Egypt,Muslim Militants,0.0,0,13,Unknown,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-10-15
134,53471,199210150010,1992,10,15,0,60,Egypt,10,Middle East & North Africa,Asyut,Tima,26.908611,31.432778000000003,1.0,0,1,1,1,-9.0,0.0,1,0,1,Assassination,14,Private Citizens & Property,69.0,Religion Identified,4 Christians,60.0,Egypt,Muslim Fundamentalists,0.0,0,13,Unknown,4.0,0,0.0,PGIS,-9,-9,0,-9,1992-10-15
135,53473,199210150012,1992,10,15,0,60,Egypt,10,Middle East & North Africa,Asyut,Tima,26.908611,31.432778000000003,1.0,0,1,1,1,-9.0,0.0,1,0,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,86.0,Place of Worship,Christian Church,60.0,Egypt,Muslim Militants,0.0,0,8,Incendiary,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-10-15
136,53539,199210210001,1992,10,21,0,60,Egypt,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1.0,1,1,1,1,0.0,0.0,1,0,2,Armed Assault,18,Tourists,96.0,Tour Bus/Van,Tourist Bus,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,5,Firearms,1.0,1,0.0,PGIS,0,1,0,1,1992-10-21
137,53634,199210250023,1992,10,25,0,60,Egypt,10,Middle East & North Africa,Port Said,Port Said,31.265259000000004,32.301728999999995,1.0,0,1,1,1,-9.0,0.0,0,0,1,Assassination,18,Tourists,97.0,Tourist,3 Russian Tourists,167.0,Russia,Muslim Militants,0.0,0,9,Melee,0.0,0,0.0,PGIS,-9,-9,1,1,1992-10-25
138,53635,199210250024,1992,10,25,0,60,Egypt,10,Middle East & North Africa,Unknown,Upper Egypt,0.0,0.0,5.0,0,1,1,1,-9.0,0.0,1,0,1,Assassination,18,Tourists,96.0,Tour Bus/Van,3 British tourists in vehicle,216.0,Great Britain,Muslim Militants,0.0,0,13,Unknown,1.0,0,0.0,PGIS,-9,-9,1,1,1992-10-25
139,53736,199211010003,1992,11,1,0,60,Egypt,10,Middle East & North Africa,Minya,Deir Mawas,27.641389,30.849444,1.0,1,1,1,1,0.0,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,69.0,Religion Identified,bus carrying 55 coptic christians,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-11-01
140,53884,199211080001,1992,11,8,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,-9.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,unit,60.0,Egypt,Muslim Militants,0.0,0,5,Firearms,1.0,1,0.0,PGIS,-9,-9,0,-9,1992-11-08
141,53901,199211090004,1992,11,9,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,0,1,1,1,-9.0,0.0,1,0,9,Unknown,3,Police,25.0,Police Security Forces/Officers,Unit,60.0,Egypt,Muslim Militants,0.0,0,13,Unknown,0.0,1,0.0,PGIS,-9,-9,0,-9,1992-11-09
142,53902,199211090005,1992,11,9,0,60,Egypt,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,1,Business,7.0,Retail/Grocery/Bakery,christian-owned pharmacy,60.0,Egypt,Al-Gama'at al-Islamiyya (IG),0.0,0,9,Melee,0.0,1,0.0,PGIS,0,1,0,1,1992-11-09
